sku,description,brand,upc,unit_weight,price,classification,notes,
CD-627351-D,CHRISTIAN DIOR-BLOOMING BOUQUET EAU DE TOILETTE 30 ML/ 1 OZ (CO:- MADE IN FRANCE),DIOR,3348901627351,0.066,,PERFUMES,,
CD-627368,CHRISTIAN DIOR-MISS BLOOMING BOUQUET PERFUME EDT SPRAY FOR WOMEN 1.7 OZ (CO:- MADE IN FRANCE),DIOR,3348901627368,0.13,105,PERFUMES,,
CD-627368-D,CHRISTIAN DIOR-MISS BLOOMING BOUQUET PERFUME EDT SPRAY FOR WOMEN 1.7 OZ  (CO:- MADE IN FRANCE),DIOR,3348901627368,0.13,,PERFUMES,,
CD-627375,CHRISTIAN DIOR-MISS BLOOMING BOUQUET PERFUME EDT SPRAY FOR WOMEN 100 ML / 3.4 OZ  (CO:- MADE IN FRANCE),DIOR,3348901627375,0.22,135,PERFUMES,,
CD-627375-D,CHRISTIAN DIOR-MISS BLOOMING BOUQUET PERFUME EDT SPRAY FOR WOMEN 100 ML / 3.4 OZ  (CO:- MADE IN FRANCE),DIOR,3348901627375,0.22,135,PERFUMES,,
CD-627437,CHRISTIAN DIOR-EAU SAUVAGE EDT SPRAY FOR MEN 100 ML/3.4 OZ(CO:-MADE IN FRANCE),DIOR,3348900627437,0.2,120,PERFUMES,,
CD-838185,CHRISTIAN DIOR-HOMME INTENSE EDP 100 ML/3.4 OZ,DIOR,3348900838185,9.9999,95,PERFUMES,,
CD-871984,CHRISTIAN DIOR-MISS DIOR BLOOMING BOUQUET EDT 50 ML/1.7 OZ (CO:-MADE IN FRANCE),DIOR,3348900871984,9.9999,105,PERFUMES,,
CD-871984-D,CHRISTIAN DIOR-MISS DIOR BLOOMING BOUQUET EDT 50 ML/1.7 OZ (CO:-MADE IN FRANCE),DIOR,3348900871984,9.9999,105,PERFUMES,,
CD-871984-NC,CHRISTIAN DIOR-MISS DIOR BLOOMING BOUQUET EDT 50 ML/1.7 OZ (CO:-MADE IN FRANCE),DIOR,3348900871984,9.9999,105,PERFUMES,,
CD-871991,CHRISTIAN DIOR-MISS DIOR BLOOMING BOUQUET EDT 100 ML/3.4 OZ,DIOR,3348900871991,9.9999,135,PERFUMES,,
CD-871991-D,CHRISTIAN DIOR-MISS DIOR BLOOMING BOUQUET EDT 100 ML/3.4 OZ,DIOR,3348900871991,9.9999,135,PERFUMES,,
CD-COULEURS DESIGNER-508,CHRISTIAN DIOR-5 COULEURS DESIGNER ALL IN ONE PROFESSIONAL EYE PALETTE 508 5.7 OZ/ .20 OZ,DIOR MAKEUP,3348901257756,9.9999,62,MAKEUP,,
CD-DIOR ADDICT -F007282409,CHRISTIAN DIOR-ADDICT EDP 50 ML/1.7 OZ,DIOR,3348901182348,9.9999,130,PERFUMES,,
CD-DIOR ADDICT-001 GLOW,CHRISTIAN DIOR-ADDICT LIP GLOW BACKSTAGE PROS COLOR REVIVER BALM 001 PINK 3.5G/0.12OZ,DIOR MAKEUP,3348900898844,0.072,40,MAKEUP,,
CD-DIOR ADDICT-001 MAXIMIZER,CHRISTIAN DIOR-ADDICT LIP MAXIMIZER LIP PLUMPER 001 PINK 6ML/0.20OZ,DIOR MAKEUP,3348900806931,0.078,40,MAKEUP,,
CD-DIOR ADDICT-266,CHRISTIAN DIOR-ADDICT LIPSTICK  DELIGHT 266  0.12 OZ/3.5 G,DIOR MAKEUP,3348901265423,9.9999,45,MAKEUP,,
CD-DIOR ADDICT-266-D,CHRISTIAN DIOR-ADDICT LIPSTICK  DELIGHT 266  0.12 OZ/3.5 G,DIOR MAKEUP,3348901265423,,45,MAKEUP,,
CD-DIOR ADDICT-441,CHRISTIAN DIOR-ADDICT LIPSTICK FRIMOUSSE 441 0.12 OZ/3.5 OZ,DIOR MAKEUP,3348901264525,9.9999,45,MAKEUP,,
CD-DIOR ADDICT-441-D,CHRISTIAN DIOR-ADDICT LIPSTICK FRIMOUSSE 441 0.12 OZ/3.5 OZ,DIOR MAKEUP,3348901264525,,45,MAKEUP,,
CD-DIOR ADDICT-451,CHRISTIAN DIOR-ADDICT LIPSTICK TRIBALE 451 0.12 OZ/3.5 OZ,DIOR MAKEUP,3348901265072,9.9999,45,MAKEUP,,
CD-DIOR ADDICT-451-D,CHRISTIAN DIOR-ADDICT LIPSTICK TRIBALE 451 0.12 OZ/3.5 OZ,DIOR MAKEUP,3348901265072,,45,MAKEUP,,
CD-DIOR ADDICT-536,CHRISTIAN DIOR-ADDICT LIPSTICK LUCKY 536 3.5G/0.12OZ,DIOR MAKEUP,3348901264679,0.102,45,MAKEUP,,
CD-DIOR ADDICT-553,CHRISTIAN DIOR-ADDICT LIPSTICK  SMILE 553  0.12 OZ/3.5 G,DIOR MAKEUP,3348901264662,9.9999,45,MAKEUP,,
CD-DIOR ADDICT-561,CHRISTIAN DIOR-LIPSTICK WONDERFUL 561 0.12 OZ/3.5G,DIOR MAKEUP,3348901274449,9.9999,45,MAKEUP,,
CD-DIOR ADDICT-578,CHRISTIAN DIOR-ADDICT LIPSTICK DIORKISS 578 3.5 G/.12 OZ,DIOR MAKEUP,3348901264860,9.9999,45,MAKEUP,,
CD-DIOR ADDICT-579,CHRISTIAN DIOR-DIOR ADDICT LIPSTICK MUST-HAVE 579 3.5G/0.12OZ,DIOR MAKEUP,3348901264846,0.102,45,MAKEUP,,
CD-DIOR ADDICT-639,CHRISTIAN DIOR-DIOR ADDICT LIPSTICK  RIVIERA 639   0.12 OZ/3.5 G,DIOR MAKEUP,3348901265041,9.9999,45,MAKEUP,,
CD-DIOR ADDICT-639-D,CHRISTIAN DIOR-DIOR ADDICT LIPSTICK  RIVIERA 639   0.12 OZ/3.5 G,DIOR MAKEUP,3348901265041,,45,MAKEUP,,
CD-DIOR ADDICT-643,CHRISTIAN DIOR-DIOR ADDICT LIPSTICK DIABLOTINE 643 3.5G/.12 OZ,DIOR MAKEUP,3348901264792,9.9999,45,MAKEUP,,
CD-DIOR ADDICT-655,CHRISTIAN DIOR-DIOR ADDICT LIPSTICK  MUTINE 655  0.12 OZ/3.5 G,DIOR MAKEUP,3348901264778,9.9999,45,MAKEUP,,
CD-DIOR ADDICT-655-D,CHRISTIAN DIOR-DIOR ADDICT LIPSTICK  MUTINE 655  0.12 OZ/3.5 G,DIOR MAKEUP,3348901264778,,45,MAKEUP,,
CD-DIOR ADDICT-667,CHRISTIAN DIOR-DIOR ADDICT LIPSTICK  AVENUE 667   0.12 OZ/3.5 G,DIOR MAKEUP,3348901264747,9.9999,45,MAKEUP,,
CD-DIOR ADDICT-685,CHRISTIAN DIOR-DIOR ADDICT LIPSTICK  OVERSIZE 685  0.12 OZ/3.5 G,DIOR MAKEUP,3348901265515,9.9999,45,MAKEUP,,
CD-DIOR ADDICT-685-D,CHRISTIAN DIOR-DIOR ADDICT LIPSTICK  OVERSIZE 685  0.12 OZ/3.5 G,DIOR MAKEUP,3348901265515,,45,MAKEUP,,
CD-DIOR ADDICT-750,CHRISTIAN DIOR-DIOR ADDICT LIPSTICK ROCK N ROLL 750 0.12 OZ/3.5 G,DIOR MAKEUP,3348901265003,9.9999,45,MAKEUP,,
CD-DIOR ADDICT-750-D,CHRISTIAN DIOR-DIOR ADDICT LIPSTICK ROCK N ROLL 750 0.12 OZ/3.5 G,DIOR MAKEUP,3348901265003,,45,MAKEUP,,
CD-DIOR ADDICT-756,CHRISTIAN DIOR-DIOR ADDICT LIPSTICK MY LOVE 756 0.12 OZ/3.5 G,DIOR MAKEUP,3348901264983,9.9999,45,MAKEUP,,
CD-DIOR ADDICT-871,CHRISTIAN DIOR-DIOR ADDICT LIPSTICK POWER  871  0.12 OZ/3.5 G,DIOR MAKEUP,3348901264686,9.9999,45,MAKEUP,,
CD-DIOR ADDICT-871-D,CHRISTIAN DIOR-DIOR ADDICT LIPSTICK POWER  871  0.12 OZ/3.5 G,DIOR MAKEUP,3348901264686,9.9999,45,MAKEUP,,
CD-DIOR ADDICT-881,CHRISTIAN DIOR-DIOR ADDICT LIPSTICK FASHION NIGHT  881 0.12 OZ/3.5 G,DIOR MAKEUP,3348901264587,9.9999,45,MAKEUP,,
CD-DIOR ADDICT-967,CHRISTIAN DIOR-DIOR ADDICT LIPSTICK GOTHA 967  0.12 OZ/3.5 G,DIOR MAKEUP,3348901265096,0.102,45,MAKEUP,,
CD-DIOR ADDICT-976,CHRISTIAN DIOR-DIOR ADDICT LIPSTICK BE DIOR 976  3.5G/0.12OZ,DIOR MAKEUP,3348901264570,0.102,45,MAKEUP,,
CD-DIOR ADDICT-F062872009-EDT50ML,CHRISTIAN DIOR-DIOR ADDICT EDT MEN 50ML,DIOR,NO UPC,9.9999,105,PERFUMES,,
CD-DIOR DOLCE VITA-F061024009-EDT 100 ML,CHRISTIAN DIOR-DIOR DOLCE VITA EDT 100 ML/3.4 OZ,DIOR,3348900236738,9.9999,107,PERFUMES,PERFUMES,PERFUMES
CD-DIOR DUNE-D-F006924009-EDT100ML,CHRISTIAN DIOR-DIOR DUNE  WOMENS EDT 100 ML/3.4 OZ,DIOR,3348900103870,9.9999,130,PERFUMES,,
CD-DIOR DUNE-F006924009-D EDT100ML,CHRISTIAN DIOR-DIOR DUNE WOMENS EDT 100 ML/3.4 OZ,DIOR,378575,9.9999,130,PERFUMES,,
CD-DIOR DUNE-F006924009-EDT100ML,CHRISTIAN DIOR-DIOR DUNE  WOMENS EDT 100 ML/3.4 OZ,DIOR,3348900103870,9.9999,130,PERFUMES,,
CD-DIOR FAHRENHEIT DEO-F005666909-150ML,CHRISTIAN DIOR-DIOR FAHRENHEIT DEODORANT EDT SPRAY 150 ML/5 OZ (NO BOX),DIOR,3348900199699,9.9999,,PERFUMES,,
CD-DIOR HOMME INTENSE -F047924709-NC,CHRISTIAN DIOR-DIOR HOMME INTENSE EDP 100 ML/3.4 OZ,DIOR,3348900838185,9.9999,95,PERFUMES,,
CD-DIOR TESTER,CHRISTIAN DIOR-DIOR TESTER,CD,NO UPC,9.9999,,TESTER,,
CD-CHRISTIAN DIOR-JADORE -F361522609-D,CHRISTIAN DIOR-JADORE EDT 50ML/1.7 OZ,DIOR,3348901296625,9.9999,130,PERFUMES,,
CD-DIORIFIC-005,CHRISTIAN DIOR-DIORIFIC LIPSTICK GLORY 005 3.5G/0.12OZ,DIOR MAKEUP,3348900264946,0.102,40,MAKEUP,,
CD-DIORIFIC-008,CHRISTIAN DIOR-DIORIFIC LIPSTICK MITZAH 008 3.5G/0.12OZ,DIOR MAKEUP,3348900264977,0.102,40,MAKEUP,,
CD-DIORIFIC-008-D,CHRISTIAN DIOR-DIORIFIC LIPSTICK MITZAH 008 3.5G/0.12OZ,,3348900264977,,40,SKINCARE,,
CD-DIORIFIC-013,CHRISTIAN DIOR-DIORIFIC LIPSTICK ANGE BLEU 013 3.5G/0.12OZ,DIOR MAKEUP,3348900265028,0.102,40,MAKEUP,,
CD-DIORIFIC-013-D,CHRISTIAN DIOR-DIORIFIC LIPSTICK ANGE BLEU 013 3.5G/0.12OZ,,3348900265028,,40,MAKEUP,,
CD-DIORIFIC-014,CHRISTIAN DIOR-DIORIFIC LIPSTICK DOLCE VITA 014 3.5G/0.12OZ,DIOR MAKEUP,3348900265035,0.102,40,MAKEUP,,
CD-DIORIFIC-014-D,CHRISTIAN DIOR-DIORIFIC LIPSTICK DOLCE VITA 014 3.5G/0.12OZ,,3348900265035,,40,MAKEUP,,
CD-DIORIFIC-023,CHRISTIAN DIOR-DIORIFIC LIPSTICK DIORELLA 023 3.5G/0.12OZ,DIOR MAKEUP,3348900410312,0.102,40,MAKEUP,,
CD-DIORIFIC-023-D,CHRISTIAN DIOR-DIORIFIC LIPSTICK DIORELLA 023 3.5G/0.12OZ,,3348900410312,,40,MAKEUP,,
CD-DIORSKIN BB CREME-001,CHRISTIAN DIOR-SKIN NUDE BB CR?ME BEAUTY BALM 001 SPF10 30ML/1OZ,DIOR MAKEUP,3348901137669,0.142,,SKINCARE,,
CD-DIORSKIN FOREVER-001,CHRISTIAN DIOR-SKIN FOREVER & EVER CONTROL EXTREME PERFECTION & MATTE FINISH INVISIBLE LOOSE POWDER 001 8G/0.28OZ,DIOR MAKEUP,3348901282680,0.212,52,SKINCARE,,
CD-DIORSKIN FOREVER-010,CHRISTIAN DIOR-DIORSKIN FOREVER PERFECT MAKEUP EVERLASTING WEAR PORE-REFING EFFECT 010 SPF 35 30ML/1 OZ,DIOR MAKEUP,3348901278348,9.9999,52,MAKEUP,,
CD-DIORSKIN NUDE-001,CHRISTIAN DIOR-SKIN NUDE AIR LIMINIZER SHIMMERING SCULPTING POWDER 001 6G/0.21OZ,DIOR MAKEUP,3348901311854,0.254,48,MAKEUP,,
CD-DIORSKIN NUDE-001-D,CHRISTIAN DIOR- SKIN NUDE AIR LUMINIZER SHIMMERING SCULPTING POWDER 001 6G/0.21OZ,DIOR MAKEUP,3348901311854,9.9999,48,MAKEUP,,
CD-DIORSKIN NUDE-020,CHRISTIAN DIOR-DIORSKIN NUDE SKIN GLOWING MAKEUP SPF 15 30ML/1 OZ,DIOR MAKEUP,3348901103435,9.9999,,MAKEUP,,
CD-DIORSKIN STAR-010,CHRISTIAN DIOR-DIORSKIN STAR STUDIO MAKEUP SPECTACULAR BRIGHTING WEIGHTLESS PERFECTION 010 SPF 30 30ML/ 1 OZ,DIOR MAKEUP,3348901219426,9.9999,,MAKEUP,,
CD-DIORSKIN STAR-020,CHRISTIAN DIOR-DIORSKIN STAR STUDIO MAKEUP SPECTACULAR BRIGHTENING WEIGHTLESS PERFECTION 020 SPF 30 30ML/ 1 OZ,DIOR MAKEUP,3348901219464,9.9999,,MAKEUP,,
CD-DIORSKIN STAR-020-D,CHRISTIAN DIOR-DIORSKIN STAR STUDIO MAKEUP SPECTACULAR BRIGHTENING WEIGHTLESS PERFECTION 020 SPF 30 30ML/ 1 OZ,,3348901219464,,,MAKEUP,,
CD-DIORSKIN-020,CHRISTIAN DIOR-DIORSKIN FOREVER COMPACT FLAWLESS PERFECTION FUSION WEAR MAKEUP FPS 25 SPF-PA++ 10G/0.35 OZ,DIOR MAKEUP,3348900988989,9.9999,,MAKEUP,,
CD-DIORSKIN-020-D,CHRISTIAN DIOR-DIORSKIN FOREVER COMPACT FLAWLESS PERFECTION FUSION WEAR MAKEUP FPS 25 SPF-PA++ 10G/0.35 OZ,,3348900988989,,,MAKEUP,,
CD-DIORSKIN-200,CHRISTIAN DIOR-SKIN AIR FLASH SPRAY FOUNDATION 200 BEIGE CLAIR/LIGHT BEIGE 70ML/2.3OZ,DIOR MAKEUP,3348900782532,0.236,62,MAKEUP,,
CD-DIORSKIN-201,CHRISTIAN DIOR-SKIN AIR FLASH SPRAY FOUNDATION 201 LIN/LINEN 70ML/2.3OZ,DIOR MAKEUP,3348901158503,0.236,62,MAKEUP,,
CD-DIORSKIN-FOREVER-020,CHRISTIAN DIOR-DIORSKIN FOREVER PERFECT MAKEUP EVERLASTING WEAR PORE REFINING EFFECT 020 SPF 35 30ML/1 OZ,DIOR MAKEUP,3348901278324,9.9999,,MAKEUP,,
CD-EAU SAUVAGE PARFUM-F089622009,CHRISTIAN DIOR-EAU SAUVAGE PARFUM EDT 50 ML/1.7 OZ,DIOR,3348901363471,9.9999,95,PERFUMES,,
CD-EAU SAUVAGE PARFUM-F089624009,CHRISTIAN DIOR-EAU SAUVAGE PARFUM EDP 100ML/3.4 OZ,DIOR,3348901363488,9.9999,120,PERFUMES,,
CD-FAHRENHEIT-147324-D,CHRISTIAN DIOR-FAHRENHEIT EDT MEN 200 ML/6.8 OZ,DIOR,3348900147324,9.9999,175,PERFUMES,,
CD-FAHRENHEIT-F006624009-EDT100ML,CHRISTIAN DIOR-FAHRENHEIT EDT VAPO MEN 100ML,DIOR,3348900012219,9.9999,120,PERFUMES,,
CD-FAHRENHEIT-F006624009D-EDT100ML,CHRISTIAN DIOR-FAHRENHEIT EDT VAPO MEN 100ML,DIOR,3348900012219,9.9999,120,PERFUMES,,
CD-FAHRENHEIT-F006628009,CHRISTIAN DIOR-FAHRENHEIT EDT 200 ML/6.8 OZ,DIOR,3348900147324,9.9999,175,PERFUMES,,
CD-FAHRENHEIT-F006628009-D,CHRISTIAN DIOR-FAHRENHEIT EDT 200 ML/6.8 OZ,DIOR,3348900147324,9.9999,175,PERFUMES,,
CD-HYPNOTIC POISON-425309-D,CHRISTIAN DIOR-HYPNOTIC POISON EDT VAPO SPRAY 100ML/3.4OZ,DIOR,3348900425309,9.9999,130,PERFUMES,,
CD-HYPNOTIC POISON-F006344009,CHRISTIAN DIOR-HYPNOTIC POISON EDT VAPO SPRAY 100ML/3.4OZ,DIOR,3348900425309,9.9999,130,PERFUMES,,
CD-J ADORE EDT 100ML-F361524609,CHRISTIAN DIOR- J' ADORE EDT  100ML/3.4OZ,DIOR,3348901296632,9.9999,160,PERFUMES,,
CD-J ADORE L ABSOLU EDP-F071523439,CHRISTIAN DIOR-J'ADORE L'ABSOLU EDP 75ML/2.5OZ,DIOR,3348901211727,9.9999,,PERFUMES,,
CD-JADORE -237116,CHRISTIAN DIOR-JADORE EDP 150 ML/5 OZ,DIOR,3348901237116,9.9999,200,PERFUMES,,
CD-JADORE -237116-D,CHRISTIAN DIOR-JADORE EDP 150 ML/5 OZ,DIOR,3348901237116,9.9999,200,PERFUMES,,
CD-JADORE -F071522009-D,CHRISTIAN DIOR- JADORE EDP 50ML/1.7 OZ,DIOR,3348900417885,9.9999,130,PERFUMES,,
CD-JADORE -F071524009,CHRISTIAN DIOR-JADORE EDP 100 ML/3.4 OZ,DIOR,3348900417878,9.9999,160,PERFUMES,,
CD-JADORE -F071586009,CHRISTIAN DIOR-JADORE EDP 150 ML/5 OZ,DIOR,3348901237116,9.9999,200,PERFUMES,,
CD-JADORE -F071586009-D,CHRISTIAN DIOR-JADORE EDP 150 ML/5 OZ,DIOR,3348901237116,9.9999,200,PERFUMES,,
CD-JADORE IN JOY-F071322009,CHRISTIAN DIOR-JADORE IN JOY EDT 50 ML/1.7 OZ,DIOR,3348901346139,9.9999,100,PERFUMES,,
CD-JADORE-417892,CHRISTIAN DIOR-JADORE EDP 30 ML/1 OZ,DIOR,3348900417892,9.9999,100,PERFUMES,,
CD-JADORE-417892-D,CHRISTIAN DIOR-JADORE EAU DE PARFUM SPRAY FOR WOMEN 1 OZ (CO:- MADE IN FRANCE),DIOR,3348900417892,,100,PERFUMES,,
CD-JADORE-F061522109-EDT50ML,CHRISTIAN DIOR-J'ADORE EDT WOMEN 50 ML,DIOR,NO UPC,9.9999,,PERFUMES,,
CD-JADORE-F071521009,CHRISTIAN DIOR-JADORE EDP 30 ML/1 OZ,DIOR,3348900417892,9.9999,100,PERFUMES,,
CD-JADORE-F071521009-D,CHRISTIAN DIOR-JADORE EDP 30 ML/1 OZ,DIOR,3348900417892,9.9999,100,PERFUMES,,
CD-JOY 419086,CHRISTIAN DIOR-JOY EDP WOMEN 50 ML /1.7 OZ (CO:-MADE IN FRANCE),DIOR,3348901419086,9.9999,130,PERFUMES,,
CD-JOY 419086-D,CHRISTIAN DIOR- JOY EDP WOMEN 50 ML /1.7 OZ (CO:-MADE IN FRANCE),DIOR,3348901419086,9.9999,130,PERFUMES,,
CD-MISS ABSOLUTELY 100ML-F078224009,CHRISTIAN DIOR-MISS DIOR ABSOLUTELY BLOOMING EDP VAPO SPRAY 100ML/3.4OZ,DIOR,3348901300049,9.9999,160,PERFUMES,,
CD-MISS ABSOLUTELY 50ML-F078222009,CHRISTIAN DIOR-MISS DIOR ABSOLUTELY BLOOMING EDP VAPO SPRAY 50ML/1.7OZ,DIOR,3348901300056,9.9999,130,PERFUMES,,
CD-MISS ABSOLUTELY-300049,CHRISTIAN DIOR-ABSOLUTELY BLOOMING EDP VAPO SPRAY 100ML/3.4OZ,DIOR,3348901300049,9.9999,160,PERFUMES,,
CD-MISS BLOOMING 150ML-F032686009,CHRISTIAN DIOR-MISS DIOR BLOOMING BOUQUET EDT VAPO SPRAY 150ML/5 OZ,DIOR,3348901283984,9.9999,165,PERFUMES,,
CD-MISS BLOOMING 150ML-F032686009-D,CHRISTIAN DIOR-MISS DIOR BLOOMING BOUQUET EDT VAPO SPRAY 150ML/5 OZ,DIOR,3348901283984,9.9999,165,PERFUMES,,
CD-MISS BLOOMING 30ML-F032621889,CHRISTIAN DIOR-MISS DIOR BLOOMING BOUQUET EDT VAPO SPRAY 30ML/1 OZ,DIOR,3348900871977,9.9999,85,PERFUMES,,
CD-MISS BLOOMING-283984,CHRISTIAN DIOR-MISS DIOR BLOOMING BOUQUET EDT VAPO SPRAY 150ML/5 OZ,DIOR,3348901283984,9.9999,165,PERFUMES,,
CD-MISS DIOR -F006222909,CHRISTIAN DIOR-MISS DIOR EDT ORIGINALE 50ML/1.7 OZ,DIOR,3348900142305,9.9999,100,PERFUMES,,
CD-MISS DIOR -F006242309,CHRISTIAN DIOR-MISS DIOR EDT 50 ML/1.7 OZ,DIOR,3348901132879,9.9999,100,PERFUMES,,
CD-MISS DIOR -F006242309-D,CHRISTIAN DIOR-MISS DIOR EDT 50 ML/1.7 OZ,DIOR,3348901132879,9.9999,100,PERFUMES,,
CD-MISS CHRISTIAN DIOR-362832,CHRISTIAN DIOR-MISS DIOR EDP 100ML/3.4 OZ,DIOR,3348901362832,9.9999,160,PERFUMES,,
CD-MISS CHRISTIAN DIOR-871991,CHRISTIAN DIOR-MISS DIOR BLOOMING BOUQUET EDT 100 ML/3.4 OZ,DIOR,3348900871991,9.9999,135,PERFUMES,,
CD-MISS CHRISTIAN DIOR-871991-D,CHRISTIAN DIOR-MISS DIOR BLOOMING BOUQUET EDT 100 ML/3.4 OZ,DIOR,3348900871991,9.9999,135,PERFUMES,,
CD-MISS CHRISTIAN DIOR-F008222719,CHRISTIAN DIOR-MISS DIOR EDP 50 ML/1.7 OZ,DIOR,3348901362856,9.9999,130,PERFUMES,,
CD-MISS CHRISTIAN DIOR-F008222719-D,CHRISTIAN DIOR-MISS DIOR EDP 50 ML/1.7 OZ,DIOR,3348901362856,9.9999,130,PERFUMES,,
CD-MISS CHRISTIAN DIOR-F008224709-D,CHRISTIAN DIOR-MISS DIOR EDP 100ML/3.4 OZ,DIOR,3348901362832,9.9999,160,PERFUMES,,
CD-MISS CHRISTIAN DIOR-F032622889-D,CHRISTIAN DIOR-MISS DIOR BLOOMING BOUQUET EDT 50 ML/1.7 OZ,DIOR,3348900871984,9.9999,105,PERFUMES,,
CD-MISSCHRISTIAN DIOR-F006244309-EDT100ML,CHRISTIAN DIOR-MISS DIOR EDT SPRAY 100 ML,DIOR,3348901132886,9.9999,130,PERFUMES,,
CD-MISSCHRISTIAN DIOR-F032622889-EDT50ML,CHRISTIAN DIOR-MISS DIOR BLOOMING BOUQUET WOMEN EDT 50 ML,DIOR,NO UPC,9.9999,105,PERFUMES,,
CD-POISON GIRL-F076322009,CHRISTIAN DIOR-POISON GIRL EDP 50 ML/ 1.7 OZ,DIOR,3348901293839,9.9999,85,PERFUMES,,
CD-POISON GIRL-F076322009-D,CHRISTIAN DIOR-POISON GIRL EDP 50 ML/ 1.7 OZ,DIOR,3348901293839,9.9999,85,PERFUMES,,
CD-POISON-F006322009-EDT50ML,CHRISTIAN DIOR-POISON EDT VAPO WOMEN 50 ML,DIOR,3348900011632,9.9999,100,PERFUMES,,
CD-POISON-F006322009D-EDT50ML,CHRISTIAN DIOR-POISON EDT 50 ML/1.7 OZ,DIOR,3348900011632,9.9999,100,PERFUMES,,
CD-PUREPOISON-F008322609,CHRISTIAN DIOR-PURE POISON EDP VAPO SPRAY 50ML/1.7OZ,DIOR,3348900606708,9.9999,130,PERFUMES,,
CD-PUREPOISON-F008324609,CHRISTIAN DIOR-PURE POISON EDP VAPO SPRAY 100ML/3.4OZ,DIOR,3348900606715,9.9999,160,PERFUMES,,
CD-PUREPOISON-F008324609-D,CHRISTIAN DIOR-PURE POISON EDP VAPO SPRAY 100ML/3.4OZ,DIOR,3348900606715,9.9999,160,PERFUMES,,
CD-ROUGE DIOR BRILLANT-047,CHRISTIAN DIOR-ROUGE DIOR COLOR  BRILLANT LIPSHINE MISS 047 0.12 OZ/3.5 G,DIOR MAKEUP,NO UPC,9.9999,38,MAKEUP,,
CD-ROUGE DIOR BRILLANT-263,CHRISTIAN DIOR-ROUGE DIOR COLOR  BRILLANT LIPSHINE SWAN 263   0.12 OZ/3.5 G,DIOR MAKEUP,NO UPC,9.9999,38,MAKEUP,,
CD-ROUGE DIOR BRILLANT-359,CHRISTIAN DIOR-ROUGE DIOR COLOR BRILLANT LIPSHINE MISS 359  0.12 OZ/3.5 G,DIOR MAKEUP,NO UPC,9.9999,38,MAKEUP,,
CD-ROUGE DIOR BRILLANT-359-D,CHRISTIAN DIOR-ROUGE DIOR COLOR BRILLANT LIPSHINE MISS 359  0.12 OZ/3.5 G,DIOR MAKEUP,3348901255455,9.9999,45,MAKEUP,,
CD-ROUGE DIOR BRILLANT-468,CHRISTIAN DIOR-ROUGE DIOR COLOR  BRILLANT LIPSHINE BONHEUR 468   0.12 OZ/3.5 G,DIOR MAKEUP,NO UPC,9.9999,38,MAKEUP,,
CD-ROUGE DIOR BRILLANT-999,CHRISTIAN DIOR-ROUGE DIOR COLOR  BRILLANT LIPSHINE 999  0.12 OZ/3.5 G,DIOR MAKEUP,NO UPC,9.9999,38,MAKEUP,,
CD-ROUGE CHRISTIAN DIOR-020,CHRISTIAN DIOR-DIORSKIN FOREVER COMPACT BEIGE CLAIR/LIGHT BEIGE 10G/0.35 OZ,DIOR MAKEUP,3348900988989,9.9999,54,MAKEUP,,
CD-ROUGE CHRISTIAN DIOR-028,CHRISTIAN DIOR-ROUGE DIOR LIPSTICK SYDNEY 028  0.12 OZ/3.5 G,DIOR MAKEUP,3348901304627,0.082,45,MAKEUP,,
CD-ROUGE CHRISTIAN DIOR-047,CHRISTIAN DIOR-ROUGE DIOR LIPSTICK MISS 047 3.5G/0.12OZ,DIOR MAKEUP,3348901312356,0.082,45,MAKEUP,,
CD-ROUGE CHRISTIAN DIOR-047-D,CHRISTIAN DIOR-ROUGE DIOR LIPSTICK MISS 047 3.5G/0.12OZ,,3348901312356,,45,MAKEUP,,
CD-ROUGE CHRISTIAN DIOR-060,CHRISTIAN DIOR-ROUGE DIOR LIPSTICK PREMIERE  060  0.12 OZ/3.5 G,DIOR MAKEUP,3348901312363,9.9999,45,MAKEUP,,
CD-ROUGE CHRISTIAN DIOR-060-X,CHRISTIAN DIOR-ROUGE DIOR LIPSTICK PREMIERE  060  0.12 OZ/3.5 G,,3348901312363,,45,MAKEUP,,
CD-ROUGE CHRISTIAN DIOR-080,CHRISTIAN DIOR-ROUGE DIOR LIPSTICK RED SMILE 080 3.5G/0.12OZ,DIOR MAKEUP,3348901312370,0.082,45,MAKEUP,,
CD-ROUGE CHRISTIAN DIOR-277,CHRISTIAN DIOR-ROUGE DIOR LIPSTICK OSEE 277  0.12 OZ/3.5 G,DIOR MAKEUP,NO UPC,9.9999,38,MAKEUP,,
CD-ROUGE CHRISTIAN DIOR-277-D,CHRISTIAN DIOR-ROUGE DIOR LIPSTICK OSEE 277  0.12 OZ/3.5 G,DIOR MAKEUP,3348901304511,9.9999,45,MAKEUP,,
CD-ROUGE CHRISTIAN DIOR-475,CHRISTIAN DIOR-ROUGE DIOR LIPSTICK ROSE CAPRICE 475   0.12 OZ/3.5 G,DIOR MAKEUP,NO UPC,9.9999,38,MAKEUP,,
CD-ROUGE CHRISTIAN DIOR-520,CHRISTIAN DIOR-ROUGE DIOR LIPSTICK FEEL GOOD 520 3.5G/0.12OZ,DIOR MAKEUP,3348901313674,0.082,45,MAKEUP,,
